id,pub_date,is_bestseller,slug,title,image,description,price,discount,bought,in_cart,postponed
529,2021-06-27,0,book-plq-149,Zatoichi's Vengeance (Zatôichi no uta ga kikoeru) (Zatôichi 13),http://dummyimage.com/488x318.png/5fa2dd/ffffff,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",1009,1.0,829.2,142.3,228.0
530,2020-09-17,1,book-wzj-417,Mister Lonely,http://dummyimage.com/792x495.png/ff4444/ffffff,"Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",683,0.6,487.1,348.3,70.5
531,2021-05-17,1,book-btw-652,Some Guy Who Kills People,http://dummyimage.com/413x682.png/ff4444/ffffff,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",855,0.7,241.9,287.7,225.0
532,2021-04-18,0,book-lnc-186,Adam and Dog,http://dummyimage.com/720x596.png/ff4444/ffffff,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",2017,0.2,977.2,327.9,31.4
533,2022-07-02,1,book-dwv-870,Kapitalism: Our Improved Formula (Kapitalism - Reteta noastra secreta),http://dummyimage.com/393x452.png/ff4444/ffffff,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",1072,0.9,471.2,264.8,192.5
534,2021-05-14,1,book-yvf-756,"Dunwich Horror, The",http://dummyimage.com/472x328.png/5fa2dd/ffffff,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",2863,0.3,313.1,296.0,150.6
535,2022-08-05,0,book-eai-106,Passion of Mind,http://dummyimage.com/386x359.png/ff4444/ffffff,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",795,0.7,648.7,342.7,174.7
536,2021-11-09,1,book-rzs-420,Sophie's Revenge (Fei chang wan mei),http://dummyimage.com/624x457.png/5fa2dd/ffffff,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",2796,0.5,565.2,263.5,209.6
537,2020-11-15,0,book-tag-212,Darby O'Gill and the Little People,http://dummyimage.com/324x730.png/ff4444/ffffff,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",2497,0.2,272.4,202.3,194.8
538,2020-10-20,0,book-ogu-618,Pet Sematary,http://dummyimage.com/389x697.png/5fa2dd/ffffff,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",1555,0.6,651.2,284.5,75.6
539,2022-04-19,0,book-cqf-082,Zatoichi Goes to the Fire Festival (Zatôichi abare-himatsuri) (Zatôichi 21),http://dummyimage.com/659x498.png/ff4444/ffffff,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",1434,0.3,995.9,333.0,97.6
540,2020-09-11,1,book-giy-138,"Appeared, The (Aparecidos)",http://dummyimage.com/414x474.png/5fa2dd/ffffff,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",537,0.9,364.6,92.4,158.3
541,2022-10-04,0,book-tqs-401,Man in the Wilderness,http://dummyimage.com/655x557.png/dddddd/000000,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",1920,0.9,623.6,210.6,179.5
542,2021-10-02,1,book-clj-587,Pursuit to Algiers,http://dummyimage.com/328x255.png/cc0000/ffffff,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",1264,0.7,993.5,363.3,230.8
543,2022-03-17,1,book-ghq-247,Madagascar Skin,http://dummyimage.com/412x712.png/dddddd/000000,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",1145,0.2,839.4,385.8,175.8
544,2022-02-21,0,book-bcn-469,Citizen Ruth,http://dummyimage.com/398x266.png/ff4444/ffffff,"Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",1321,0.4,349.9,111.6,165.6
545,2021-12-26,0,book-ymv-919,Blade: Trinity,http://dummyimage.com/604x720.png/dddddd/000000,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.",2650,0.4,526.6,172.1,191.8
546,2020-09-13,0,book-nuz-683,I Want You,http://dummyimage.com/543x727.png/5fa2dd/ffffff,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",1199,0.3,992.6,260.9,107.6
547,2022-02-21,1,book-orr-321,Tortilla Flat,http://dummyimage.com/290x462.png/dddddd/000000,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",1960,0.2,234.4,225.4,195.8
548,2022-07-12,0,book-jes-664,Elle: A Modern Cinderella Tale,http://dummyimage.com/347x401.png/ff4444/ffffff,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",1109,0.9,409.6,321.5,45.1
549,2021-09-30,1,book-qqv-578,Tarantula,http://dummyimage.com/794x717.png/dddddd/000000,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",2550,0.3,781.8,329.5,230.9
550,2022-11-30,1,book-iao-618,Shaft,http://dummyimage.com/277x752.png/cc0000/ffffff,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",1264,0.0,297.2,75.6,88.0
551,2021-01-27,1,book-ksr-598,The Fox & the Child,http://dummyimage.com/498x264.png/ff4444/ffffff,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",915,0.8,209.0,480.2,83.9
552,2022-01-17,1,book-stx-124,Them (Ils),http://dummyimage.com/661x408.png/dddddd/000000,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",2442,1.0,419.1,103.4,178.6
553,2021-09-13,0,book-ffw-544,"Assignment, The",http://dummyimage.com/572x776.png/5fa2dd/ffffff,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.",2063,0.8,934.1,250.2,56.2
554,2022-12-31,0,book-odb-915,True Colors,http://dummyimage.com/490x339.png/dddddd/000000,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",1814,0.0,463.5,346.6,197.9
555,2021-01-15,1,book-yjn-119,"Haunting, The",http://dummyimage.com/269x676.png/5fa2dd/ffffff,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",1062,0.6,819.6,168.7,88.4
556,2022-10-04,0,book-jnk-468,Private Detective 62,http://dummyimage.com/368x639.png/ff4444/ffffff,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.,2212,0.3,533.7,111.5,225.9
557,2022-03-13,0,book-ncx-887,F for Fake (Vérités et mensonges),http://dummyimage.com/599x596.png/ff4444/ffffff,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,1088,0.3,678.4,331.8,63.1
558,2021-12-11,0,book-fej-413,"Poker Club, The",http://dummyimage.com/396x630.png/dddddd/000000,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,2527,0.6,923.9,289.9,127.2
559,2021-02-06,0,book-kvi-007,Our Man Flint,http://dummyimage.com/303x724.png/cc0000/ffffff,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,507,0.5,984.4,61.0,237.4
560,2022-10-04,0,book-lqi-603,Daddy's Dyin'... Who's Got the Will?,http://dummyimage.com/294x259.png/cc0000/ffffff,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.",2963,0.7,758.9,216.7,65.4
561,2022-12-01,0,book-bvi-955,Shriek If You Know What I Did Last Friday the Thirteenth,http://dummyimage.com/717x509.png/ff4444/ffffff,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",1352,0.7,683.3,173.4,48.8
562,2021-08-24,1,book-jcg-962,Fall From Grace,http://dummyimage.com/495x703.png/5fa2dd/ffffff,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",1411,0.1,787.4,134.7,219.1
563,2022-03-22,1,book-ges-379,In Two Minds,http://dummyimage.com/515x579.png/dddddd/000000,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,1044,0.8,582.8,383.5,219.2
564,2022-07-06,1,book-szg-153,"Shoot First, Die Later",http://dummyimage.com/347x318.png/cc0000/ffffff,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",2605,0.2,256.2,52.2,68.1
565,2020-11-14,1,book-ali-939,"Trail Beyond, The",http://dummyimage.com/753x639.png/ff4444/ffffff,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,2793,0.4,945.7,63.2,228.6
566,2022-10-15,1,book-mso-668,"Unforgiven, The",http://dummyimage.com/552x534.png/cc0000/ffffff,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.,862,0.1,630.7,230.3,144.2
567,2021-04-24,0,book-arb-649,Triangle (Tie saam gok),http://dummyimage.com/471x558.png/ff4444/ffffff,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",2681,0.2,787.4,188.7,238.7
568,2021-10-20,1,book-lyx-535,The Child and the Policeman,http://dummyimage.com/786x586.png/cc0000/ffffff,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",2861,0.4,997.1,214.7,30.7
569,2021-11-29,1,book-yjc-546,Le Donk & Scor-zay-zee,http://dummyimage.com/734x282.png/dddddd/000000,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",2605,0.1,611.2,197.3,131.6
570,2020-12-10,0,book-yri-995,99 and 44/100% Dead,http://dummyimage.com/571x473.png/ff4444/ffffff,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",1411,0.8,597.1,467.2,223.7
571,2022-12-16,1,book-ast-661,Phantasm III: Lord of the Dead,http://dummyimage.com/638x658.png/5fa2dd/ffffff,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",2558,1.0,839.6,433.6,203.1
572,2022-10-18,1,book-jra-279,"Vanishing, The (Spoorloos)",http://dummyimage.com/309x331.png/dddddd/000000,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",2305,0.8,833.1,405.2,48.7
573,2023-01-04,1,book-abp-345,"Score, The",http://dummyimage.com/548x775.png/ff4444/ffffff,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",2144,1.0,426.2,496.6,225.4
574,2022-07-27,1,book-lsa-101,Tombstone,http://dummyimage.com/639x619.png/5fa2dd/ffffff,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",2300,0.7,415.1,93.3,229.1
575,2022-01-23,1,book-tyl-123,Grave of the Fireflies (Hotaru no haka),http://dummyimage.com/667x750.png/5fa2dd/ffffff,"Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",1886,0.7,767.1,336.3,210.4
576,2021-04-27,1,book-qrq-380,"Ambulance, The",http://dummyimage.com/311x639.png/dddddd/000000,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",1176,0.6,355.1,225.9,225.7
577,2022-02-17,0,book-jqn-807,Violets Are Blue...,http://dummyimage.com/543x434.png/dddddd/000000,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",2983,0.6,727.0,213.5,33.5
578,2021-03-25,1,book-gxv-764,"Jungle Creature: Hugo, The (Jungledyret) (Go Hugo Go)",http://dummyimage.com/279x659.png/cc0000/ffffff,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",2626,0.4,969.1,448.4,71.6
579,2022-01-05,1,book-yvr-008,Tokyo Godfathers,http://dummyimage.com/796x449.png/5fa2dd/ffffff,"Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2693,0.6,635.5,477.2,147.0
